"muniYear","state","muni","year","Winner2","PAN","PRI","PRD","nulos","noreg","total","win_state","wintop_state","win","win_top","prevyear","difY","inc","inc_top","conco","PRI_ofi","PAN_ofi","PRD_ofi","edo_year","PAN.s","PRI.s","PRD.s","inc.share","inc.share.lag","inc.ch","IM","POB_TOT","ch.agua","ch.dren","ch.elec","ch.del","ch.hom","alt"
"07105_2001",7,7105,2001,"PRI",762,2004,1257,233,0,5059,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PRI","PRI",1998,3,"PRD","PRD",0,1,0,0,"07_2001",0.150622652698162,0.396125716544772,0.248468076694999,24.8468076694999,44.9842271293375,-20.1374194598376,0.221950542941673,13838,-2.62533372886384,31.5831108474241,NA,6.29860833451562,86.162,1
"07105_2004",7,7105,2004,"PRD",425,1459,2742,241,0,5132,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PRD","PRD",2001,3,"PRI","PRI",0,0,0,1,"07_2004",0.0828137178487919,0.284294621979735,0.534294621979735,28.4294621979735,24.8468076694999,3.5826545284736,0.285847464751066,13553,2.05954617719323,2.05954617719325,NA,13.3603677721325,86.447,1
"07106_1995",7,7106,1995,"PRI",1152,6719,5138,1341,0,14438,"PRI","PRI","PRI","PRI",1991,4,"PRI","PRI",1,1,0,0,"07_1995",0.0797894445214019,0.465369164704253,0.3558664634991,46.5369164704253,100,-53.4630835295747,0.106,51756,NA,NA,NA,NA,NA,0
"07106_1998",7,7106,1998,"PRI",0,2512,2504,260,0,5064,"PRI","PRI","PRI","PRI",1995,3,"PRI","PRI",1,1,0,0,"07_1998",0,0.496050552922591,0.494470774091627,49.6050552922591,46.5369164704253,3.06813882183381,0.292058251974799,52400,-1.09359416379801,42.1461141841388,NA,-79.9202114614013,NA,0
"07106_2001",7,7106,2001,"PRI",2233,6395,4567,882,7,14663,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PRI","PRI",1998,3,"PRI","PRI",0,1,0,0,"07_2001",0.152288072018005,0.43613176021278,0.311464229693787,43.6131760212781,49.6050552922591,-5.99187927098103,0.603424600376409,53610,-2.30916030534351,-138.721374045802,NA,40.3504354176427,76.4116,0
"07106_2004",7,7106,2004,"PAN_PRD_PT",0,7043,0,755,1,15965,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PAN","PAN",2001,3,"PRI","PRI",1,1,0,0,"07_2004",0,0.441152521139994,0,44.1152521139994,43.6131760212781,0.502076092721325,0.701061905225796,56009,-4.47491139712741,-4.47491139712742,NA,-35.5482457002543,3.43275862068964,1
"07106_2007",7,7106,2007,"PAN",7685,3991,7547,1165,61,19223,"PRD_CONV_PT","PRD","PAN","PAN",2004,3,"PAN","PAN",0,1,0,0,"07_2007",0.399781511730739,0.207615876814233,0.392602611455028,39.9781511730739,44.1152521139994,-4.13710094092545,0.572751832152795,54471,2.74598725204878,2.74598725204879,NA,-162.832047109969,-43.6053636363636,0
"07107_1995",7,7107,1995,"PRD",2107,6392,6847,1052,0,16789,"PRI","PRI","PRD","PRD",1991,4,"PRI","PRI",0,1,0,0,"07_1995",0.125498838525225,0.380725475013402,0.407826553100244,38.0725475013402,93.0933418286078,-55.0207943272677,0.31,63351,NA,NA,NA,NA,NA,1
"07107_1998",7,7107,1998,"PRI",504,8670,6314,538,4,17524,"PRI","PRI","PRI","PRI",1995,3,"PRD","PRD",1,1,0,0,"07_1998",0.0287605569504679,0.494750057064597,0.360305866240584,36.0305866240584,38.0725475013402,-2.04196087728173,0.462099038441032,66500,-1.59252995053978,-36.4619343025367,NA,-27.5959863827459,NA,1
"07107_2001",7,7107,2001,"PRD_PT",6696,5768,8093,735,2,20854,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PRD","PRD",1998,3,"PRI","PRI",0,0,0,1,"07_2001",0.321089479236597,0.276589623093891,0.388079025606598,27.6589623093891,36.0305866240584,-8.37162431466935,0.617122787848542,68510,-3.02255639097744,-106.045112781955,NA,-119.818181818182,-39.8745833333333,1
"07107_2004",7,7107,2004,"PRI",4934,10508,8059,645,0,23501,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PRI","PRI",2001,3,"PRD","PRD",0,1,0,0,"07_2004",0.209948512829241,0.447129909365559,0.3429215778052,34.29215778052,27.6589623093891,6.63319547113089,0.661506928666829,67987,1.05731773767437,0.763392205517446,NA,31.5230787543607,55.9003243243243,1
"07107_2007",7,7107,2007,"PRI",5962,8540,8341,801,11,25414,"PRD_CONV_PT","PRD","PRI","PRI",2004,3,"PRI","PRI",0,0,0,1,"07_2007",0.234595105060203,0.336035256158023,0.328204926418509,33.6035256158023,34.29215778052,-0.68863216471766,0.608660528142993,71309,-4.12804551652128,-4.88622824951828,NA,-60.588518958302,9.01955172413792,0
"07108_1995",7,7108,1995,"PRI",2503,9737,9271,1006,0,22903,"PRI","PRI","PRI","PRI",1991,4,"PRI","PRI",1,1,0,0,"07_1995",0.109286992970353,0.425140811247435,0.40479413177313,42.5140811247435,80.8407301959471,-38.3266490712036,-0.225,79925,NA,NA,NA,NA,NA,0
"07108_1998",7,7108,1998,"PRI",1019,8141,5714,856,8,20315,"PRI","PRI","PRI","PRI",1995,3,"PRI","PRI",1,1,0,0,"07_1998",0.0501599803101157,0.400738370662072,0.281269997538764,40.0738370662072,42.5140811247435,-2.44024405853625,NA,83491,-4.13129085223335,-13.1668230632885,NA,-33.7051344270351,NA,0
"07108_2001",7,7108,2001,"PRI",6976,7799,5429,871,187,26109,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PRI","PRI",1998,3,"PRI","PRI",0,1,0,0,"07_2001",0.267187559845264,0.298709257344211,0.207935960779808,29.8709257344211,40.0738370662072,-10.2029113317862,0.00985855485198089,87326,-4.5933094585045,-318.373237834018,NA,-21.1258003083972,-1.6157090909091,0
"07108_2004",7,7108,2004,"PAN_PRD_PT",0,10808,0,774,4,30870,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PAN","PAN",2001,3,"PRI","PRI",1,1,0,0,"07_2004",0,0.350113378684807,0,35.0113378684807,29.8709257344211,5.14041213405964,0.0755688852154945,91565,-3.29423399231999,-4.8542244005222,NA,-0.634085337962453,-17.118023255814,1
"07108_2007",7,7108,2007,"PRI",6754,12477,11541,2446,22,31406,"PRD_CONV_PT","PRD","PRI","PRI",2004,3,"PAN","PAN",0,1,0,0,"07_2007",0.215054448194613,0.397280774374323,0.367477552060116,21.5054448194612,35.0113378684807,-13.5058930490195,0.00552215819523316,87989,4.15179958689579,3.90542237754603,NA,-29.8684040671659,5.41182500000001,1
"07109_1995",7,7109,1995,"PRI",389,5000,1545,1192,0,8064,"PRI","PRI","PRI","PRI",1991,4,"PRI","PRI",1,1,0,0,"07_1995",0.0482390873015873,0.620039682539683,0.191592261904762,62.0039682539683,100,-37.9960317460317,0.786,24216,NA,NA,NA,NA,NA,0
"07109_1998",7,7109,1998,"PRI",1454,2851,1197,271,9,5732,"PRI","PRI","PRI","PRI",1995,3,"PRI","PRI",1,1,0,0,"07_1998",0.253663642707606,0.49738311235171,0.208827634333566,49.738311235171,62.0039682539683,-12.2656570187973,0.745707508959401,25297,7.9280791062258,-108.927981499835,NA,33.7122184942385,NA,0
"07109_2001",7,7109,2001,"PRI",1579,3335,1219,379,2,7964,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PRI","PRI",1998,3,"PRI","PRI",0,1,0,0,"07_2001",0.198267202410849,0.418759417378202,0.153063787041688,41.8759417378202,49.738311235171,-7.86236949735078,0.756505659466503,27046,-0.734301567021672,-42.5518177385988,NA,-10.9692167396161,60.3325333333333,0
"07109_2004",7,7109,2004,"PAN_PRD_PT",0,3124,0,644,1,8918,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PAN","PAN",2001,3,"PRI","PRI",1,1,0,0,"07_2004",0,0.350302758466024,0,35.0302758466024,41.8759417378202,-6.84566589121781,0.877508306372947,30291,-11.9980773497005,-11.9980773497005,NA,-102.996515196332,58.6940909090909,1
"07109_2007",7,7109,2007,"PRD",647,4501,4773,635,15,10413,"PRD_CONV_PT","PRD","PRD","PRD",2004,3,"PAN","PAN",1,1,0,0,"07_2007",0.0621338711226352,0.432248151349275,0.458369346009795,6.21338711226352,35.0302758466024,-28.8168887343389,0.806667506646177,26875,11.2772770790004,11.2772770790004,NA,1.41919675444485,82.6102941176471,1
"07110_1995",7,7110,1995,"PRI",18,1369,37,49,0,1447,"PRI","PRI","PRI","PRI",1991,4,"PRI","PRI",1,1,0,0,"07_1995",0.0124395300621977,0.946095369730477,0.0255701451278507,94.6095369730477,100,-5.39046302695232,0.735,4723,NA,NA,NA,NA,NA,0
"07110_2001",7,7110,2001,"PRD",709,707,753,53,0,2214,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PRD","PRD",1998,3,"PRI","PRI",0,1,0,0,"07_2001",0.320234869015357,0.3193315266486,0.340108401084011,31.93315266486,47.7595008508225,-15.8263481859625,1.37797819586108,5721,-8.5166919575114,72.8708270106222,NA,NA,NA,1
"07110_2004",7,7110,2004,"PAN",980,906,350,59,0,2402,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PAN","PAN",2001,3,"PRD","PRD",1,1,0,0,"07_2004",0.407993338884263,0.377185678601166,0.14571190674438,14.571190674438,31.93315266486,-17.361961990422,1.28621048237448,5868,-2.56948085998951,-2.56948085998951,NA,100,100,1
"07110_2012",7,7110,2012,"PRI",839,1024,908,121,0,3201,"PRD_CONV_PT","PRD","PRI","PRI",2010,2,"PAN","PAN",0,1,0,0,"07_2012",0.262105592002499,0.319900031240237,0.283661355826304,26.2105592002499,38.0809093948512,-11.8703501946013,1.45072033491562,5828,NA,32.6865326865327,23.1124071386653,NA,NA,1
"07111_1995",7,7111,1995,"PRD",665,2143,3105,617,0,6395,"PRI","PRI","PRD","PRD",1991,4,"PRI","PRI",0,1,0,0,"07_1995",0.10398749022674,0.335105551211884,0.485535574667709,33.5105551211884,97.0347539589754,-63.524198837787,1.7,24631,NA,NA,NA,NA,NA,1
"07111_1998",7,7111,1998,"PRI",651,3673,1262,502,14,5663,"PRI","PRI","PRI","PRI",1995,3,"PRD","PRD",1,1,0,0,"07_1998",0.11495673671199,0.648596150450291,0.222850079463182,22.2850079463182,33.5105551211884,-11.2255471748702,1.77975904885388,27588,31.4298894198048,-12.0051967033413,NA,-320.01948763753,NA,1
"07111_2001",7,7111,2001,"PRD",682,4483,5196,552,5,10496,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PRD","PRD",1998,3,"PRI","PRI",0,0,0,1,"07_2001",0.0649771341463415,0.427115091463415,0.495045731707317,42.7115091463415,22.2850079463182,20.4265012000233,1.8293655038547,30011,-8.78280411773234,86.4021494852834,NA,56.4868783529071,92.49725,1
"07111_2004",7,7111,2004,"PAN_PRD",0,5662,0,499,1,12342,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PAN","PAN",2001,3,"PRD","PRD",1,1,0,0,"07_2004",0,0.458758710095608,0,0,42.7115091463415,-42.7115091463415,1.81256560977733,30795,-2.61237546233047,8.78899958903958,NA,-0.109634597395596,-23.18,1
"07111_2012",7,7111,2012,"PRI",280,10770,7677,613,20,19052,"PRD_CONV_PT","PRD","PRI","PRI",2010,2,"PRI","PRI",0,0,0,1,"07_2012",0.0146966197774512,0.565294982154105,0.402949821541046,56.5294982154105,0,56.5294982154105,1.85174853605941,31208,NA,18.7492120913152,10.3831166935925,NA,NA,0
"07112_1995",7,7112,1995,"PRI",26,2814,2358,540,0,5566,"PRI","PRI","PRI","PRI",1991,4,"PRI","PRI",1,NA,NA,NA,"07_1995",0.00467121810995329,0.505569529284944,0.423643550125764,50.5569529284944,NA,NA,3.159,27150,NA,NA,NA,NA,NA,0
"07112_2001",7,7112,2001,"PRI",514,3737,2623,232,0,6874,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PRI","PRI",1998,3,"PRI","PRI",0,1,0,0,"07_2001",0.0747745126563864,0.543642711667152,0.381582775676462,54.3642711667152,53.6642027455121,0.700068421203014,2.10829392245443,21470,6.91120360735345,NA,NA,NA,NA,0
"07112_2004",7,7112,2004,"PRI",406,5158,2924,287,0,8488,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PRI","PRI",2001,3,"PRI","PRI",0,1,0,0,"07_2004",0.0478322337417531,0.607681432610745,0.344486333647502,60.7681432610745,54.3642711667152,6.40387209435929,2.0075118345324,23999,-11.7792268281323,NA,NA,NA,NA,0
"07112_2007",7,7112,2007,"PRD",1112,4671,4830,369,25,10613,"PRD_CONV_PT","PRD","PRD","PRD",2004,3,"PRI","PRI",1,1,0,0,"07_2007",0.104777160086686,0.440120606802977,0.455102233110336,44.0120606802978,60.7681432610745,-16.7560825807767,2.1658207554582,21991,15.5914129272295,NA,NA,NA,NA,1
"07112_2012",7,7112,2012,"PRI",1760,6809,3037,595,18,13066,"PRD_CONV_PT","PRD","PRI","PRI",2010,2,"PRI","PRI",0,0,0,1,"07_2012",0.134700750038267,0.521123526710546,0.232435328333078,52.1123526710546,0,52.1123526710546,2.3669240907674,22256,NA,23.2974910394265,26.8885015599472,NA,NA,0
"07113_2004",7,7113,2004,"PRI",98,1044,0,0,106,1142,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PRI","PRI",2001,3,"PRI","PRI",0,NA,NA,NA,"07_2004",0.0858143607705779,0.914185639229422,0,91.4185639229422,NA,NA,2.37661303374273,4620,NA,NA,NA,NA,NA,0
"07113_2007",7,7113,2007,"PRI",64,1140,203,95,13,1407,"PRD_CONV_PT","PRD","PRI","PRI",2004,3,"PRI","PRI",0,1,0,0,"07_2007",0.0454868514570007,0.810234541577825,0.144278606965174,81.0234541577825,91.4185639229422,-10.3951097651597,2.08964412181364,3684,20.2597402597403,NA,NA,NA,NA,0
"07113_2012",7,7113,2012,"PRI",113,1416,92,144,12,1711,"PRD_CONV_PT","PRD","PRI","PRI",2010,2,"PRI","PRI",0,1,0,0,"07_2012",0.0660432495616598,0.827586206896552,0.0537697253068381,82.7586206896552,75.077495350279,7.68112533937618,2.41550486724217,4066,NA,19.8343848580442,23.080967402734,NA,NA,0
"07115_2004",7,7115,2004,"PRI",151,1100,693,138,0,2822,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PRI","PRI",2001,3,"PRI","PRI",0,NA,NA,NA,"07_2004",0.053508150248051,0.38979447200567,0.245570517363572,38.979447200567,NA,NA,1.54501673797281,10954,NA,NA,NA,NA,NA,0
"07115_2007",7,7115,2007,"PRD_PT_MC",174,1373,1540,85,5,3507,"PRD_CONV_PT","PRD","PRD","PRD",2004,3,"PRI","PRI",1,1,0,0,"07_2007",0.0496150556030796,0.391502708867978,0.439121756487026,39.1502708867978,38.979447200567,0.170823686230861,1.61457714209637,11367,-3.77031221471609,100,NA,NA,NA,1
"07115_2012",7,7115,2012,"PRI",0,1915,451,160,0,4942,"PRD_CONV_PT","PRD","PRI","PRI",2010,2,"PRI","PRI",0,0,0,1,"07_2012",0,0.387494941319304,0.0912585997571833,38.7494941319304,0,38.7494941319304,1.68146863882445,11707,NA,-2.23561261025239,-1.79557410547368,NA,NA,0
"07116_2004",7,7116,2004,"PRI_PVEM",872,1409,840,86,1,3121,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PRI","PRI",2001,3,"PRD","PRD",0,NA,NA,NA,"07_2004",0.279397628965075,0.451457866068568,0.269144504966357,26.9144504966357,NA,NA,1.67985687524668,8546,NA,NA,NA,NA,NA,1
"07117_2004",7,7117,2004,"PRI",1106,1195,0,58,0,2351,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PRI","PRI",2001,3,"PAN","PAN",0,NA,NA,NA,"07_2004",0.47043811144194,0.508294342832837,0,47.043811144194,NA,NA,1.0911029420807,6197,NA,NA,NA,NA,NA,1
"07117_2007",7,7117,2007,"PRI",1238,1344,163,40,4,2781,"PRD_CONV_PT","PRD","PRI","PRI",2004,3,"PRI","PRI",0,0,1,0,"07_2007",0.445163610212154,0.483279395900755,0.0586120100683208,48.3279395900755,47.043811144194,1.28412844588156,0.929753734262858,5205,NA,16.0077456833952,NA,NA,NA,0
"07117_2010",7,7117,2010,"PAN_PRD_MC_PNA",0,637,0,82,2,3175,"PRD_CONV_PT","PRD","PAN","PAN",2007,3,"PRI","PRI",0,1,0,0,"07_2010",0,0.200629921259843,0,20.0629921259843,48.3279395900755,-28.2649474640913,1.034,6900,NA,-32.5648414985591,NA,100,100,1
"07118_2010",7,7118,2010,"PRI",0,869,0,61,0,2196,"PRD_CONV_PT","PRD","PRI","PRI",2007,3,"PAN","PAN",0,0,0,0,"07_2010",0,0.395719489981785,0,0,NA,NA,1.372,4545,NA,NA,NA,NA,NA,1
"07119_2004",7,7119,2004,"PRI",353,380,232,46,0,969,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PRI","PRI",2001,3,"PRI","PRI",0,NA,NA,NA,"07_2004",0.364293085655315,0.392156862745098,0.239422084623323,39.2156862745098,NA,NA,2.20850112107191,2703,NA,NA,NA,NA,NA,0
"07119_2007",7,7119,2007,"PRD_PT_MC",0,619,687,24,0,1306,"PRD_CONV_PT","PRD","PRD","PRD",2004,3,"PRI","PRI",1,1,0,0,"07_2007",0,0.473966309341501,0.526033690658499,47.3966309341501,39.2156862745098,8.18094465964027,1.73783416884344,2289,NA,NA,NA,NA,NA,1
"07119_2010",7,7119,2010,"PAN_PRD_MC_PNA",0,622,0,38,0,1432,"PRD_CONV_PT","PRD","PAN","PAN",2007,3,"PRD","PRD",0,1,0,0,"07_2010",0,0.434357541899441,0,0,47.3966309341501,-47.3966309341501,1.278,3245,NA,100,NA,100,100,1
"08001_1995",8,8001,1995,"PAN",2602,2133,72,118,0,4930,"PAN","PAN","PAN","PAN",1992,3,"PRI","PRI",1,1,0,0,"08_1995",0.527789046653144,0.432657200811359,0.014604462474645,43.2657200811359,50.0411296956403,-6.77540961450435,-1.277,12694,NA,NA,NA,NA,NA,1
"08001_1998",8,8001,1998,"PRI",2185,2534,0,168,0,4719,"PAN","PAN","PRI","PRI",1995,3,"PAN","PAN",0,1,0,0,"08_1998",0.46302182665819,0.53697817334181,0,46.302182665819,43.2657200811359,3.03646258468313,-1.41096799846093,12212,18.1244695384417,3.79706948164486,-123.298377447969,-11.3928669159902,NA,1
"08001_2001",8,8001,2001,"PRI",1971,2791,57,63,1,4819,"PRI","PRI","PRI","PRI",1998,3,"PRI","PRI",1,0,1,0,"08_2001",0.409006017846026,0.579165802033617,0.0118281801203569,57.9165802033617,46.302182665819,11.6143975375427,-1.49123118894989,11866,16.2463870987313,2.83327874222078,28.9305578421272,34.065439146507,85.9765454545455,0
"08001_2004",8,8001,2004,"PAN_PRD_MC",0,2105,0,78,0,4896,"PRI","PRI","PAN","PAN",2001,3,"PRI","PRI",0,1,0,0,"08_2004",0,0.429942810457516,0,42.9942810457516,57.9165802033617,-14.9222991576101,-1.44203528999035,11762,5.02399891553216,0.876453733355784,18.7294712417342,-46.0768050245283,56.8726666666667,1
"08001_2007",8,8001,2007,"PRI_PNA",781,2196,509,102,0,4647,"PRI_PVEM_PT","PRI","PRI","PRI",2004,3,"PAN","PAN",1,1,0,0,"08_2007",0.168065418549602,0.472562943834732,0.109533032063697,16.8065418549602,42.9942810457516,-26.1877391907914,-1.41862006572698,11791,7.47071320960585,-0.246556708042842,2.12601165465579,20.2226354993586,97.4733571428571,1
"08001_2010",8,8001,2010,"PRI_PVEM_PNA",1577,2867,0,96,1,5185,"PRI_PVEM_PT","PRI","PRI","PRI",2007,3,"PRI","PRI",1,0,1,0,"08_2010",0.304146576663452,0.552941176470588,0,55.2941176470588,16.8065418549602,38.4875757920986,-1.224,11457,4.58855610675271,2.83266898481894,12.6305681146314,-3.1053345772199,91.089,0
"08001_2013",8,8001,2013,"PRI_PVEM_PNA",2061,3494,0,63,2,5609,"PRI_PNA_PVEM_PT","PRI","PRI","PRI",2010,3,"PRI","PRI",1,1,0,0,"08_2013",0.367445177393475,0.622927438045997,0,62.2927438045998,55.2941176470588,6.99862615754093,-1.46320197623249,12581,-15.6071361849671,-9.81059614209655,8.17766881715259,NA,NA,0
"08002_1995",8,8002,1995,"PAN",3576,2997,202,140,1,6777,"PAN","PAN","PAN","PAN",1992,3,"PRI","PRI",1,1,0,0,"08_1995",0.527667109340416,0.442231075697211,0.0298066991294083,44.2231075697211,52.5093389637811,-8.28623139405995,-1.308,19998,NA,NA,NA,NA,NA,1
"08002_1998",8,8002,1998,"PRI",2662,4753,399,172,1,7891,"PAN","PAN","PRI","PRI",1995,3,"PAN","PAN",0,1,0,0,"08_1998",0.33734634393613,0.602331770371309,0.0505639335952351,33.734634393613,44.2231075697211,-10.4884731761081,-1.49758151123848,19624,9.68532730688647,1.87018701870187,6.40154098680118,33.9711630737542,NA,1
"08002_2001",8,8002,2001,"PRI",3177,4529,108,162,0,7814,"PRI","PRI","PRI","PRI",1998,3,"PRI","PRI",1,0,1,0,"08_2001",0.406577937036089,0.579600716662401,0.0138213463015101,57.9600716662401,33.734634393613,24.2254372726271,-1.63254942467257,19477,9.12199302198579,0.749082755809206,7.66868895804505,4.06595145548654,87.0153333333333,0
"08002_2004",8,8002,2004,"PRI_PVEM_PT",0,3908,0,334,0,7055,"PRI","PRI","PRI","PRI",2001,3,"PRI","PRI",1,1,0,0,"08_2004",0,0.553933380581148,0,55.3933380581148,57.9600716662401,-2.56673360812528,-1.61334962372013,19778,8.42253656522314,-1.54541253786518,7.75980437948599,-47.9444399896238,70.333,0
"08002_2007",8,8002,2007,"PRI_PNA",2127,5171,150,182,0,7611,"PRI_PVEM_PT","PRI","PRI","PRI",2004,3,"PRI","PRI",1,1,0,0,"08_2007",0.279463933780055,0.679411378268296,0.0197083169097359,67.9411378268296,55.3933380581148,12.5477997687148,-1.62545329078394,20290,1.97743544129924,48.7056325209829,3.70949269099553,-25.6476707972253,79.71,0
"08002_2010",8,8002,2010,"PRI_PNA",1600,3468,2600,328,0,9224,"PRI_PVEM_PT","PRI","PRI","PRI",2007,3,"PRI","PRI",1,1,0,0,"08_2010",0.173460537727667,0.375975715524718,0.281873373807459,37.5975715524718,67.9411378268296,-30.3435662743578,-1.574,22302,6.98736045315042,26.7225234105471,-8.19471388274279,50.2868571685662,95.044,0
"08002_2013",8,8002,2013,"PRI_PVEM_PNA",3284,3437,2326,241,1,9229,"PRI_PNA_PVEM_PT","PRI","PRI","PRI",2010,3,"PRI","PRI",1,1,0,0,"08_2013",0.355834868349767,0.372413045833785,0.252031639397551,37.2413045833785,37.5975715524718,-0.356266969093333,-1.58913514434213,20633,15.4403718642925,44.4901802528921,20.2254087466713,NA,NA,0
"08003_1995",8,8003,1995,"PRI",107,1101,0,34,0,1772,"PAN","PAN","PRI","PRI",1992,3,"PRI","PRI",0,1,0,0,"08_1995",0.0603837471783296,0.621331828442438,0,62.1331828442438,63.599568267674,-1.46638542343025,-1.313,9457,NA,NA,NA,NA,NA,0
"08003_1998",8,8003,1998,"PRI",1429,2430,0,133,1,3859,"PAN","PAN","PRI","PRI",1995,3,"PRI","PRI",0,1,0,0,"08_1998",0.370303187354237,0.629696812645763,0,62.9696812645763,62.1331828442438,0.836498420332518,-1.22648561091488,8909,9.80737737489638,41.1216559162525,19.6643748621755,35.5943011655334,NA,0
"08003_2001",8,8003,2001,"PRI",1317,2120,91,85,0,3528,"PRI","PRI","PRI","PRI",1998,3,"PRI","PRI",1,1,0,0,"08_2001",0.373299319727891,0.600907029478458,0.0257936507936508,60.0907029478458,62.9696812645763,-2.87897831673051,-1.17577559536314,8501,12.005892834862,30.6033735038112,10.4238124657596,-19.8871207738645,40.493,0
"08003_2004",8,8003,2004,"PAN_PRD_MC",0,1817,0,84,1,3914,"PRI","PRI","PAN","PAN",2001,3,"PRI","PRI",0,1,0,0,"08_2004",0,0.464230965763924,0,46.4230965763924,60.0907029478458,-13.6676063714534,-1.18717551674382,8322,11.200715529618,17.1663062264168,7.18648298797565,-4.59945888718975,91.678,1
"08003_2007",8,8003,2007,"PRI_PNA",1470,2594,0,118,0,4064,"PRI_PVEM_PT","PRI","PRI","PRI",2004,3,"PAN","PAN",1,1,0,0,"08_2007",0.361712598425197,0.638287401574803,0,36.1712598425197,46.4230965763924,-10.2518367338728,-1.07917634663162,8621,11.8227217587347,-3.59288632540252,2.73015353957378,23.6133262449052,95.6895,1
"08003_2013",8,8003,2013,"PRI_PVEM_PNA",262,2377,2062,95,1,4701,"PRI_PNA_PVEM_PT","PRI","PRI","PRI",2010,3,"PRI","PRI",1,1,0,0,"08_2013",0.0557328228036588,0.505637098489683,0.438630078706658,50.5637098489683,69.4218824653607,-18.8581726163924,-1.16108060426343,8768,-40.8049856111964,-4.26923534308479,12.5229350699282,NA,NA,0
"08004_1995",8,8004,1995,"PRI",271,779,651,34,0,1727,"PAN","PAN","PRI","PRI",1992,3,"PRI","PRI",0,1,0,0,"08_1995",0.156919513607412,0.451071221771859,0.376954255935148,45.1071221771859,65.6417112299465,-20.5345890527607,-1.208,3742,NA,NA,NA,NA,NA,0
"08004_1998",8,8004,1998,"PRI",181,880,740,54,0,1801,"PAN","PAN","PRI","PRI",1995,3,"PRI","PRI",0,1,0,0,"08_1998",0.100499722376458,0.488617434758468,0.410882842865075,48.8617434758468,45.1071221771859,3.75462129866088,-1.1263460808956,4625,-19.361595495104,-23.5970069481561,-102.383943648176,NA,NA,0
"08004_2001",8,8004,2001,"PAN_PRD",0,780,0,16,0,1798,"PRI","PRI","PAN","PAN",1998,3,"PRI","PRI",0,1,0,0,"08_2001",0,0.433815350389321,0,43.3815350389321,48.8617434758468,-5.48020843691461,-1.08365936546109,5493,-61.5440219880898,-137.535135135135,43.5404176904177,NA,NA,1
"08004_2007",8,8004,2007,"PRI_PNA",694,733,184,48,0,2050,"PRI_PVEM_PT","PRI","PRI","PRI",2004,3,"PRI","PRI",1,0,1,0,"08_2007",0.338536585365854,0.357560975609756,0.0897560975609756,35.7560975609756,0,35.7560975609756,-1.25015681127292,6618,-6.10603647815868,-9.86055776892429,28.4384905459347,100,100,0
